site area,structure type,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost
518,2,-1.2013315174503727,70,47,190,71,12,-1.7117833157038105
1141,0,-0.7201355633028425,58,32,165,6,0,-1.3432003483333106
3583,2,0.24032963446510092,32,31,12,34,228,-0.38199378636710524
829,3,-1.141121813477959,13,94,135,25,44,-0.8915055353792668
1365,2,-0.4532861552971049,85,64,60,41,82,-1.1652325920294173
1273,0,-1.2013315174503727,90,80,157,50,0,-0.9701004328332704
4987,2,1.9791858851884085,46,97,49,42,93,0.9667669251136699
2854,0,-0.2904791157556983,15,64,68,67,0,-0.030575221888859052
3838,3,-0.014959510377933192,37,73,37,66,291,1.2684990601669712
4018,0,-0.26687691179851214,17,58,186,22,0,0.5042314366487289
3442,3,-0.1705413854426502,29,65,94,28,183,0.7562771422770854
3067,0,0.7581330886278588,25,71,1,1,0,0.4256365391947253
2174,0,-0.4870035895216566,22,36,56,44,0,-0.7722581047593992
3183,2,-0.6209099711563046,88,42,6,23,172,-0.6963733761831198
3880,0,2.1901606879077464,71,51,137,5,0,1.0101296271572582
1239,0,-1.0390061555407455,86,86,28,15,0,-0.7776784425148477
2045,3,-1.2013315174503727,75,74,161,69,31,-0.4958208792315243
2759,1,-0.6478839185359461,62,83,199,4,0,0.741822908262556
1635,2,-0.437872471080167,37,31,97,44,151,-1.4516071034422813
1373,2,-0.46147467503735323,27,86,172,33,38,-1.0324343170209285
2800,3,0.16326121338041136,16,63,126,60,195,0.5177822810373502
1251,0,-0.6628159251211047,30,73,99,70,0,-0.7939394557811933
1353,3,-1.1868811884969934,50,98,70,46,40,-0.945708912933752
4232,0,0.5490849964356384,48,82,185,27,0,1.3769058152759417
2783,3,0.010569404106370217,82,91,77,28,160,0.6623246211826443
1829,0,-0.6763028988109253,19,62,83,46,0,-0.5057581651165133
977,0,-1.2013315174503727,40,98,32,34,0,-0.7036004931903845
3226,3,1.1285431874661478,51,30,94,29,68,-0.10013622308378181
3591,0,-0.45424951056066354,86,64,96,55,0,0.515072112159626
4730,2,0.8838509505222586,78,54,89,57,429,0.3831772267770452
1769,3,-0.9041364186425388,68,33,125,22,98,-0.9737139913369027
4681,2,1.4469321020722714,47,96,178,15,324,0.7752483244211553
3103,3,-0.4532861552971049,52,39,191,27,139,-0.16698705540098033
1969,3,-0.46773648425048425,11,49,165,60,99,-0.5129852821237779
877,3,-1.2013315174503727,15,69,11,72,21,-1.4940664158599612
2180,2,-0.72880576067487,86,96,190,21,19,-0.7207648960826382
741,0,-0.201368753876526,38,44,192,72,0,-1.1543919165185204
1419,2,-0.5505850369165255,87,57,187,37,129,-1.0152699141286747
569,0,-1.2013315174503727,39,64,19,24,0,-1.7153968742074428
4424,3,2.2060560497564636,49,36,65,48,267,1.5593905197093756
2586,2,0.17289476601599757,46,83,17,23,25,-0.5708022181818956
2507,3,-0.6305435237918909,16,71,169,13,173,0.05524679257240929
1300,2,-1.1054776687262902,59,67,118,59,115,-0.9592597573223733
3279,3,0.0197212791101771,27,93,5,5,132,0.30277555007122536
1255,3,-0.9132882936463457,17,86,65,15,58,-1.1679427609071416
2495,2,0.1661512791710872,80,58,68,24,45,-0.8580801192206675
1821,1,-0.823696254135394,64,95,126,56,0,0.11216033900461883
2830,3,0.7147821017677208,57,35,124,8,223,0.21424336673223277
609,2,-1.2013315174503727,83,31,101,42,15,-2.1119849199810936
1516,3,-0.9720529647234214,67,68,121,7,114,-0.6123581409736676
4365,2,0.4609379898200247,25,35,149,24,110,0.3560755379998025
524,0,-1.2013315174503727,34,43,149,27,0,-1.6584833277752333
3338,3,0.9194950952739275,38,47,64,3,104,0.04259933780969606
1237,3,-1.2013315174503727,17,99,176,48,114,-0.2790073690135832
679,3,-1.1594255634855728,64,51,76,22,54,-1.4732884544640754
731,3,-0.9397805633942077,61,42,139,40,11,-1.6440290937607038
2417,3,0.23262279235663194,86,39,190,48,236,0.20611286009905996
842,0,-0.9884300042039179,35,56,140,49,0,-1.3007410359156306
3123,1,1.2990570691160235,34,43,114,29,0,0.5548212556995819
954,3,-0.7071302672448011,82,38,122,17,37,-1.8129629538055163
4884,0,2.6265606222998006,35,38,189,7,0,1.6723142229478865
2776,0,0.7489812136240519,85,86,58,43,0,0.31993995296347905
1095,1,-0.764449905426539,56,64,122,35,0,-0.8779546909906455
4374,0,0.8087092399646862,10,55,138,40,0,1.122149940769861
4997,0,2.0316887470523532,73,70,113,67,0,1.4789888430035558
3169,0,0.3318483845031697,21,96,81,6,0,0.5936670096136296
2635,3,-0.18113829334179501,33,59,0,2,144,0.05886035107604164
4464,3,2.534078516998173,39,58,67,39,286,1.9162294219430702
2065,0,-0.43835414871194633,23,97,8,33,0,-0.12001079485375975
808,3,-1.2013315174503727,32,43,2,23,71,-1.4651579478309025
842,0,-0.8357381949298768,11,81,199,33,0,-0.8951190938828991
935,3,-1.2013315174503727,12,68,8,30,91,-1.1236766692376454
676,0,-1.1921796424465658,15,50,81,9,0,-1.5455596245367225
638,3,-1.2013315174503727,30,100,68,71,50,-1.1010919285899432
693,1,-1.2013315174503727,29,35,21,62,0,-1.4064376221468768
3757,2,1.3361462467630303,30,84,100,72,246,0.5936670096136296
3735,3,0.448896049025542,49,69,117,71,308,1.614497286889769
1442,3,-1.2013315174503727,77,99,196,25,86,-0.3539887079639545
4379,0,0.6695044043804658,34,54,150,47,0,1.2368804232601882
3613,3,-0.05253036565671934,80,33,79,51,151,0.24405522438719965
3462,3,-0.02940983933131248,80,63,132,28,86,-0.007087091615248768
1453,3,-1.2013315174503727,42,51,38,36,20,-1.6015697813430239
1802,1,-0.002917569583450452,60,85,2,61,0,-0.09110232682470094
3881,2,-0.6637792803846633,90,75,25,67,19,0.034468831176523274
3380,0,0.8462800952434724,81,85,7,33,0,0.20069252234361143
2687,0,0.6054412793538176,88,56,51,62,0,-0.0567735210401936
1045,1,-0.100216451202871,29,64,196,26,0,-0.5942903484555059
2427,1,-0.7562613856862906,28,45,133,64,0,-0.24558195285498396
4652,1,1.131914930888603,80,49,125,55,0,1.9686260202457393
504,3,-1.2013315174503727,65,44,154,6,26,-1.83012735669777
3981,3,0.9570659505527136,65,53,120,67,320,1.226943137375199
3753,0,-0.4508777671382084,10,91,149,14,0,0.525009398044615
1862,0,0.05777381202074256,48,73,55,49,0,-0.5039513858646971
2320,3,-0.8381465830887733,46,43,42,50,11,-0.9149936656528771
3163,3,0.18204664101980444,27,80,26,17,10,-0.1769243412859693
3438,2,0.4662364437695971,81,51,44,55,56,-0.1154938467242193
1773,2,0.3737543384679697,88,61,45,60,100,-0.9583563676964653
3826,3,1.1073493716678582,15,54,112,46,92,0.3452348624889055
4159,2,-0.05397539855205727,31,78,32,63,283,0.21514675635814084
3445,0,-0.3309400368251603,20,52,126,48,0,0.5322365150518796
3518,2,-1.0187756950060145,81,66,94,62,300,-0.4371005535474986
1631,0,-0.3656208263132706,18,32,27,16,0,-1.0658597331795276
3136,3,0.9532125294984791,22,89,93,65,210,1.029100809301328
3529,0,0.39880157532049376,12,88,97,48,0,0.9622499769841295
3519,0,-0.6955700040820977,76,52,108,54,0,0.3217467322152952
4877,0,2.417030852475801,16,62,80,62,0,1.4256888550749784
3659,3,1.1579255230046857,76,83,178,6,71,0.48345347525284293
753,1,-0.6690777343342357,84,68,191,33,0,-0.8029733520402742
828,3,-1.2013315174503727,55,54,34,71,34,-1.3838528814991746
3091,3,-0.13826898411343647,67,92,163,72,223,1.1573821361802765
3330,0,-0.3256415828755879,37,88,5,42,0,0.27296369241625845
3544,0,-0.6194649382609667,40,60,185,30,0,0.39221112303612604
1920,0,-0.01977628669572629,61,78,127,7,0,-0.4732361385838221
3901,2,1.2894235164804373,18,89,150,40,116,0.5448839698145929
3392,0,-0.19944204334940877,85,93,13,61,0,0.7626008696584421
1154,0,-1.2013315174503727,17,67,200,14,0,-1.078507187942241
1259,2,-0.9547125699793663,27,100,55,61,38,-0.9782309394664432
2298,3,0.5505300293309763,58,37,78,64,124,-0.28984804452448026
3471,0,-0.04819526697070556,20,42,152,55,0,0.10764339087507839
3926,2,-0.021221319591064217,11,55,147,67,89,-0.04864301440702081
754,3,-1.0664617805521661,38,39,198,44,28,-1.448896934564557
4323,0,0.5741322332881624,64,85,145,58,0,1.3263159962250888
2376,1,-0.03229990512198834,62,33,123,34,0,-0.30339888891310157
3257,3,1.3009837796431407,35,60,144,57,209,0.6686483485640009
3124,0,-0.3781444447395326,60,46,141,29,0,-0.132658249616473
4621,1,1.51773871394383,87,37,25,37,0,1.4446600372190483
3504,3,0.548603318803859,15,81,159,68,213,1.130280447403034
4234,3,2.7734722999924903,21,66,92,62,382,2.4401954049697614
1744,2,-0.7408477014693527,43,49,186,1,78,-0.9592597573223733
1508,2,-1.2013315174503727,79,76,70,72,107,-1.2266630865911674
4814,0,1.3491515428210716,73,80,56,52,0,1.6009464425011475
2010,0,-1.2013315174503727,46,87,200,57,0,-0.2591327972436053
2459,2,-0.9845765831496834,46,73,11,57,243,-0.6231988164845647
3008,2,0.58280243066019,17,40,2,66,19,-0.7026971035644765
3182,3,0.6280801280474452,46,41,159,61,209,0.4111823051801959
1489,3,-0.9031730633789802,55,39,96,52,117,-0.7876157283998366
4784,0,1.2354756217211547,40,83,142,49,0,1.532288830932133
754,2,-1.2013315174503727,20,63,136,23,34,-1.5076172602485827
4663,2,1.7841064443177883,45,59,48,69,124,0.32355351146711137
4952,1,2.0615527602226704,77,44,171,21,0,1.9198429804467025
755,2,-1.2013315174503727,26,37,80,58,36,-1.9665391902098912
1507,0,-1.0587549384436972,25,69,155,9,0,-0.8174275860548036
2255,0,-0.4373907934483877,39,51,172,71,0,-0.4524581771879361
3071,2,-0.09250960909440203,48,34,12,58,19,-0.605131023966403
4408,2,0.962364404502286,53,49,46,48,429,0.11125694937871074
3497,0,1.1078310492996375,78,78,20,61,0,0.7056873232262325
3303,3,0.2759737792167698,46,81,49,37,48,0.4337670458278981
4265,1,-0.4638830631962498,35,95,174,5,0,1.881900616158563
4879,0,0.11268506204358386,30,48,113,33,0,1.2956007489442138
3883,3,-0.07805928014102276,28,43,4,65,280,0.9685737043654861
598,0,-1.1998864845550348,20,36,6,7,0,-1.841871421834575
696,0,-1.2013315174503727,28,86,165,42,0,-1.091154642704954
3029,3,0.7359759175660106,78,39,36,60,150,0.1663637165591041
1377,2,-1.16135227401269,11,51,82,4,42,-1.27273595751248
2368,3,0.0799309830825908,34,34,159,4,108,-0.3124327851721825
3165,3,1.208019996709734,39,53,183,18,113,0.32626368034483566
1888,0,-0.40800845790984985,26,44,170,50,0,-0.5427971397787449
2915,2,0.7701750294223415,27,55,66,13,20,-0.4524581771879361
1069,1,-0.7278424054113114,89,84,102,31,0,-0.6728852459095095
3137,2,1.3766071678324923,85,47,98,42,226,-0.24738873210680012
1565,1,-0.23749457625997425,49,72,26,70,0,-0.2961717719058369
921,3,-0.7475911883142631,15,35,50,11,32,-1.4452833760609245
3383,3,0.550048351699197,52,74,175,21,53,-0.07484131355835535
1704,0,-0.5187943132190911,79,54,71,26,0,-0.945708912933752
1044,3,-1.2013315174503727,26,45,180,15,74,-1.345910517211035
4666,2,0.14688417389991484,51,84,93,24,79,0.5846331133545488
4139,0,0.3646024634641628,28,85,47,60,0,1.0137431856608905
1723,1,-0.43305569476237393,64,58,9,72,0,-0.34134125320124126
3672,3,-0.6093497079936012,38,93,93,35,250,1.2097787344829456
1267,0,-0.8834242804760284,63,30,136,28,0,-1.1760732675403145
4157,0,0.3410002595069766,80,74,85,29,0,1.0272940300495117
1154,3,-0.8029841159688837,17,55,94,52,91,-0.8788580806165536
2946,0,0.31691637791801114,17,79,45,62,0,0.3208433425893871
720,0,-1.1579805305902349,78,56,137,56,0,-1.5988596124652996
4166,0,0.556310160912328,52,64,35,2,0,0.6731652966935414
4777,3,0.4667181214013764,59,58,9,65,250,1.5675210263425483
4902,3,1.3650469046697888,13,36,123,63,179,0.9721872628691185
3069,0,-0.36369411578615335,45,91,26,60,0,0.3958246815397584
1513,3,-1.2013315174503727,14,100,78,66,110,-0.27358703125813466
2551,3,-1.2013315174503727,28,63,146,14,206,-0.05587013141428551
4485,3,1.172375851958065,51,77,138,28,445,2.4925920032724305
4810,3,0.44215256218063165,24,34,31,44,394,1.9677226306198312
3519,3,0.7774001938990311,67,37,147,60,138,0.7038805439744164
4181,3,0.19938703576385958,23,72,45,21,407,2.029153125181581
1943,0,-0.8444083923019043,57,81,59,34,0,-0.3295971880644361
4696,0,-0.10166148409820892,81,30,67,54,0,0.9604431977323133
3510,0,1.745090556143664,82,67,16,39,0,0.6325127635276774
1072,2,-1.2013315174503727,84,36,64,4,101,-1.5988596124652996
1832,0,-1.2013315174503727,72,85,184,28,0,-0.7840021698962043
4502,0,0.9517674966031412,64,75,18,39,0,1.2124889033606698
3634,2,1.8158971680152227,41,53,4,65,199,0.017304428284269605
4586,0,2.15258983262896,45,64,81,45,0,1.1772567079502543
725,2,-1.1719491819118348,84,71,54,72,32,-1.4769020129677077
4700,0,0.33377509503028696,66,96,105,61,0,1.5801684811052616
2497,0,0.4546761806068937,53,73,3,60,0,-0.09290910607651712
1271,2,-0.72880576067487,43,33,179,16,115,-1.6910053543079244
933,3,-1.1714675042800555,60,53,18,51,40,-1.5247816631408364
3599,3,1.4180314441655129,78,100,158,45,144,0.9306313400773464
3229,3,-0.48844862241699455,19,48,130,31,93,0.02724171416925857
3907,3,0.3593040095145904,21,79,66,7,274,1.3850363219091146
3640,3,1.2383656875118305,50,47,28,51,276,1.1212465511439529
1365,0,-0.5284278658546773,12,57,180,5,0,-1.039661434028193
3293,2,-0.7201355633028425,74,58,135,66,15,-0.5003378273610647
3411,2,-0.06457230645120209,49,74,119,41,68,-0.17421417240824502
2915,3,1.2614862138372374,74,36,132,68,119,-0.14259553550146195
750,1,-1.2013315174503727,86,74,63,10,0,-1.551883351918079
4257,0,-0.6671510238071184,88,55,26,65,0,0.7680212074138906
1418,3,-1.1709858266482762,80,99,32,3,27,-0.9583563676964653
1673,2,0.055847101493625324,39,78,57,43,136,-0.6484937260099911
3703,2,1.70607466796954,81,47,61,45,294,0.011884090528821075
932,2,-1.2013315174503727,76,69,81,26,10,-1.3730122059882777
1335,3,-0.5293912211182359,88,47,25,42,127,-1.02701397926548
2746,0,-0.24616477363200182,52,76,13,72,0,0.2675433546608099
2762,2,-0.7808269449070355,62,30,31,30,53,-0.9231241722860498
1397,0,-0.6079046750982633,87,62,40,72,0,-1.0143665245027667
4132,0,-0.683528063287615,39,68,141,24,0,0.6876195307080708
4315,0,0.8342381544489896,50,52,47,44,0,0.8077703509538464
746,2,-1.1252264516292418,53,43,175,13,42,-1.777730758395101
2929,3,-0.8386282607205526,46,73,90,37,47,-0.40909547514434785
1490,0,-0.8733090502086629,15,66,37,19,0,-0.9050563797678881
3810,3,0.4358907529675006,46,100,134,5,246,1.368775308642769
1426,0,-0.49326539873478764,10,66,32,36,0,-0.7596106499966859
3938,2,-0.5298728987500152,19,57,106,55,110,-0.05858030029200977
3107,3,-0.2688036223256294,35,36,96,52,178,-0.12181757410557592
1574,0,-1.089582306877573,26,81,23,34,0,-0.7885191180257447
4522,0,2.630414043354035,73,46,25,8,0,0.8719110143933207
4299,3,0.026464765955087434,36,91,49,4,281,1.5187379865435116
3651,0,1.8939289443634708,84,66,169,72,0,0.6370297116572179
3938,3,1.5056967731493474,77,43,94,41,303,1.6958023532214967
3991,0,1.9127143720028639,27,80,124,41,0,1.0643330047117434
1206,3,-1.2013315174503727,59,84,140,31,72,-0.6936632073053955
3564,2,-0.0650539840829814,74,86,158,60,236,0.03266205192470709
1253,2,-0.8448900699336837,29,33,22,51,99,-1.5862121577025863
1087,0,-1.100660892408497,71,78,164,40,0,-1.1209665003599212
1834,3,-0.14115904990411232,84,64,108,71,94,-0.6123581409736676
2347,1,-0.9585659910336007,68,82,58,25,0,0.19978913271770335
4434,0,1.0943440756098168,34,61,185,69,0,1.296504138570122
4426,3,-0.8810158923171318,74,39,15,61,274,1.1402177332880228
3817,2,1.4112879573206025,74,91,38,18,152,0.49610093001555616
4520,3,0.1902351607600527,76,31,199,71,233,1.0959516416185264
3655,0,-0.7817903001705941,67,92,81,38,0,0.6578076730531038
4802,0,0.6203732859389762,49,45,90,64,0,1.215199072238394
2698,0,0.33329341739850765,56,45,8,54,0,-0.10194300233559798
664,2,-1.2013315174503727,52,32,191,49,38,-1.7804409272728252
2498,0,-1.007215431843311,17,47,91,45,0,-0.1462090940050943
3557,3,-1.1093310897805246,71,71,21,62,274,1.4988634147735336
2584,1,0.7330858517753347,43,61,74,52,0,0.5936670096136296
4928,1,1.5018433520951129,17,79,53,31,0,2.499819120279695
902,0,-1.2013315174503727,34,78,149,56,0,-1.4669647270827186
913,0,-1.1276348397881384,35,32,13,19,0,-1.3865630503768989
544,3,-1.2013315174503727,63,34,193,70,53,-1.3477172964628512
4657,2,1.5264089113158577,50,86,78,54,110,0.9830279383800155
2967,3,-0.445579313188636,89,73,177,28,218,0.730982232751659
1367,3,-1.0125138857928835,81,54,132,59,122,-0.9231241722860498
518,0,-0.9595293462971594,72,99,107,62,0,-1.3531376342182997
864,3,-1.0423778989632007,81,52,93,50,69,-1.4696748959604429
4332,3,-0.38488793158444295,84,39,144,38,343,1.4889261288885447
1079,0,-1.2013315174503727,16,39,0,10,0,-1.6069901190984723
1045,3,-1.1290798726834763,78,62,141,35,48,-1.0514054991649984
4650,3,1.8019285166936228,59,47,54,46,188,1.0878211349853537
3539,3,-0.5178309579555325,52,96,16,24,49,0.17720439207000116
4637,3,0.00816101594747367,26,56,8,32,255,1.4329159720822433
4544,2,2.2431452274034704,30,64,127,27,72,0.4274433184465415
4826,2,2.819713352643304,15,91,98,26,143,0.7743449347952472
952,0,-0.8102092804455734,80,47,94,44,0,-1.7334646667256046
4461,0,-0.19414358939983636,84,36,11,17,0,0.8502296633715266
1881,3,-0.2750654315387604,47,100,121,16,47,-0.5915801795777816
1967,3,-0.7268790501477528,72,39,108,26,169,-0.5084683339942375
3238,3,0.6097763780398314,21,56,65,56,271,0.8881720276596663
1716,0,-1.2013315174503727,31,97,142,37,0,-0.8264614823138844
1380,2,-1.1290798726834763,12,96,161,16,124,-0.8788580806165536
4314,0,-0.02989151696309179,28,84,36,2,0,1.3263159962250888
3649,3,1.0731502598115272,52,77,52,30,319,1.6840582880846917
584,3,-1.2013315174503727,76,96,168,55,41,-1.1634258127776012
4644,2,0.6762478912253761,14,55,123,63,107,0.5990873473690782
1668,3,-0.12911710910962956,38,69,77,64,85,-0.8544665607170352
4664,2,1.6974044705975124,14,100,3,65,402,1.020066913042247
3629,0,0.37760775952220416,54,75,135,27,0,0.5304297358000635
4145,2,2.0682962470675808,63,96,86,9,398,0.7011703750966921
3026,1,-0.16909635254731226,33,40,70,39,0,0.3858873956547694
3367,1,-0.7827536554341528,30,80,16,35,0,0.8637805077601479
4016,0,2.001824733882036,41,61,149,33,0,1.007419458279534
3867,0,-0.5009722408432566,14,49,101,13,0,0.4915839818860157
2694,3,0.1743397989113355,71,34,135,53,229,0.3045823293230415
4055,1,-0.09154625383084342,27,70,21,1,0,1.306441424455111
945,0,-1.2013315174503727,44,42,39,50,0,-1.6846816269265679
4126,3,1.0673701282301755,89,32,149,71,379,1.7852379261863975
4516,0,0.44167088454885234,14,44,103,47,0,0.9956753931427287
4375,3,1.3804605888867267,18,85,132,52,70,1.0245838611717875
3837,0,1.0957891085051548,13,72,8,34,0,0.9270177815737141
761,0,-1.1151112213618763,42,96,59,7,0,-1.0324343170209285
2348,3,-0.8949845436387318,31,75,19,46,223,0.6117348021317914
4525,3,0.2350311805155285,68,77,85,24,399,2.2143479984927392
2766,1,0.7403110162520243,20,65,122,39,0,0.4708060204901297
591,2,-1.2013315174503727,78,52,33,62,41,-1.8653595521081854
4722,2,2.930499207952545,19,84,163,67,412,0.8854618587819421
4675,3,0.3366651608209628,12,84,91,41,381,2.3597937282639414
3809,2,-0.40752678027807054,24,83,124,29,67,0.36239926538115913
1482,0,-1.2013315174503727,46,94,126,72,0,-0.6123581409736676
3943,3,-0.2909607933874776,49,80,70,17,57,0.6496771664199311
3033,3,0.4060267397971834,26,61,165,9,118,0.47261279974194587
1193,3,-0.8289947080849664,29,49,194,15,26,-1.2185325799579945
4620,3,0.5784673319741762,13,65,31,4,325,1.913519253065346
655,1,-0.8525969120421526,43,61,173,21,0,-1.1914308911807518
4088,3,-0.9455606949755594,43,86,108,71,147,1.235073644008372
2312,0,0.5023622661530454,76,58,94,48,0,-0.4271632676625096
4614,0,-0.3906680631657947,37,75,24,8,0,1.3615481916355043
1907,3,-0.19366191176805705,88,64,63,46,59,-0.8725343532351969
1716,0,-1.2013315174503727,45,81,160,7,0,-0.5418937501528368
1910,3,0.2090205883994458,44,44,46,70,112,-0.31152939554627435
3997,2,-0.30926454339509135,50,80,68,9,47,0.25941284802763714
4872,3,0.5861741740826452,68,60,125,48,121,0.936051677832795
1051,0,-1.2013315174503727,83,45,28,52,0,-1.4642545582049944
3894,2,0.19794200286852165,26,65,186,29,177,0.3497518106184459
1676,2,-0.1700597078108709,39,68,158,3,140,-1.1001885389640351
4832,2,2.606811839396849,63,40,25,31,231,0.3072924982007658
1497,0,-0.48363184609920146,61,49,62,63,0,-0.7036004931903845
4576,3,1.8043369048525193,81,85,185,24,344,2.1944734267227615
3231,0,-0.8381465830887733,32,71,84,48,0,0.2856111471789717
4437,2,1.1049409835089616,28,76,176,35,356,0.8384855982347215
4552,2,0.6300068385745624,46,35,192,25,40,-0.0007633642338921535
872,3,-1.0929540503000281,68,64,58,56,25,-1.4895494677304209
2748,3,-0.2866256947014638,45,37,189,21,37,-0.575319166311436
1348,2,-0.5510667145483048,77,100,195,15,54,-0.894215704256991
3056,0,-0.5154225697966359,35,66,46,3,0,-0.07122775505472301
2822,3,-0.5308362540135738,36,79,21,10,174,0.45906195535332456
1003,0,-1.18928957665589,86,45,108,50,0,-1.4127613495282334
3689,0,0.1305071344194183,71,38,191,13,0,0.33981452473345697
1202,1,-1.0178123397424559,71,89,173,44,0,-0.33411413619397656
4125,0,-0.8757174383675594,61,80,186,1,0,0.6849093618303466
814,3,-1.0626083594979316,53,75,159,47,52,-1.264605450879307
2876,3,-0.5611819448156703,42,100,97,55,82,-0.06580741729927447
1540,3,-0.641622109322815,72,41,90,33,80,-0.7975530142848256
4878,0,-0.04819526697070556,81,93,164,72,0,1.646115923796552
3490,0,-0.7191722080392838,89,50,66,16,0,0.3434280832370893
757,3,-1.2013315174503727,78,34,179,48,69,-1.54194606603309
1074,0,-0.6512556619584012,43,35,170,35,0,-1.162522423151693
2052,2,-0.451841122401767,36,72,108,51,73,-1.0550190576686307
1257,3,-0.49471043163012557,45,55,33,60,69,-0.8174275860548036
3310,3,-0.19799701045407084,13,83,188,44,108,0.4473178902165194
1604,1,-0.41764201054543604,62,32,70,48,0,-1.0405648236541012
3959,3,0.5683521017068107,80,40,194,1,45,-0.4922073207278919
4492,2,0.34870710161544555,46,54,172,35,440,0.33349079735210035
703,0,-0.9951734910488282,88,41,168,10,0,-1.491356246982237
3275,2,0.9305736808048516,59,94,118,12,175,0.04259933780969606
2832,2,-0.05156701039316072,79,33,179,35,202,-0.6521072845136234
2492,0,0.5341529898504798,35,81,65,39,0,0.10041627386781368
2743,2,0.47972341745941777,34,94,11,45,43,-0.20673619894093617
806,1,-1.2013315174503727,42,99,14,28,0,-0.40186835813708316
2187,0,-0.6117580961524978,76,63,125,24,0,-0.7469631952339727
4609,3,2.0051964773044912,82,45,15,20,159,0.9758008213727508
2360,3,-0.7210989185664011,46,43,2,11,103,-0.451554787562028
2461,2,-1.0312993134322765,47,90,154,28,221,-0.5807395040668846
1222,0,-0.8949845436387318,36,82,150,20,0,-0.8589835088465756
1279,3,-0.6030878987804702,22,87,191,69,60,-0.8490462229615866
1028,3,-0.9094348725921112,32,92,160,63,81,-0.6593344015208882
843,0,-1.2013315174503727,76,42,47,58,0,-1.6792612891711194
4286,3,2.170893582636574,64,74,90,40,310,1.7644599647905115
4182,0,-0.25724335916292596,46,84,182,7,0,1.130280447403034
708,2,-1.2013315174503727,21,62,154,37,16,-1.8391612529568508
3906,0,1.0008986150446308,63,91,46,29,0,0.7996398443206737
1811,3,-0.1955886222951743,29,68,158,36,11,-0.7008903243126602
2799,3,0.05392039096650808,27,42,162,35,103,-0.20854297819275236
3836,3,-0.5332446421724704,16,42,163,22,365,1.2712092290446955
2447,3,-1.1030692805673936,85,45,151,18,243,0.20520947047315188
1419,0,-1.1449752345321935,11,83,144,57,0,-0.9077665486456123
2544,0,-0.4118618789640843,63,59,44,34,0,-0.48407681409471914
918,3,-1.2013315174503727,17,68,97,9,36,-1.3197122180597003
2249,3,0.299575983173956,42,93,189,51,107,0.07602475396829532
3342,3,0.07270581860590115,55,99,128,28,297,1.2712092290446955
1599,1,-0.7803452672752562,51,41,19,25,0,-0.8074903001698146
3892,0,-0.8887227344256008,72,31,197,52,0,0.6108314125058834
3272,2,-0.6334335895825668,86,62,196,26,227,-0.3756700589857486
2980,2,0.2697119700036388,42,44,191,19,160,-0.7623208188744102
2045,0,0.10786828572579076,78,81,92,68,0,-0.2726836416322266
1570,2,-1.116074576625435,79,64,69,49,50,-1.5582070792994356
2350,3,0.3655658187277214,13,67,177,26,97,0.14016541740776955
4698,0,2.3539310827127116,67,71,52,45,0,1.2567549950301662
3439,3,-1.109812767412304,38,36,108,67,11,-0.40909547514434785
2403,2,-0.8824609252124698,30,85,165,7,71,-0.5455073086564691
1178,3,-1.2013315174503727,35,34,179,10,114,-1.2384071517279724
1488,2,-0.9489324383980146,50,69,92,68,129,-0.8454326644579543
2975,3,-0.5587735566567738,87,90,107,7,62,0.3325874077261923
2107,2,-0.4465426684521946,43,94,188,22,66,-0.6963733761831198
3369,3,0.25285325289136296,53,95,73,53,57,0.4644822931087731
2002,0,0.42722055559547306,10,97,24,29,0,-0.34766498058259787
2289,0,-0.9734979976187593,41,94,28,11,0,0.03356544155061519
1925,3,-0.749036221209601,41,71,114,63,143,0.037179000054247534
2940,0,0.03272657516821846,60,64,34,61,0,0.288321316056696
2542,1,-0.05397539855205727,33,95,46,56,0,0.5060382159005451
1778,3,-0.24375638547310527,53,54,184,57,153,-0.4063853062666236
3094,1,1.466680884975223,85,35,159,6,0,0.3524619794961702
2936,0,0.8819242399951414,46,37,126,37,0,-0.15795315914189945
4303,2,1.1169829243034444,75,64,45,13,404,0.43647721470562234
2705,3,-0.8463351028290216,23,82,35,47,118,-0.23654805659590308
1527,0,-0.5428781948080565,26,48,70,72,0,-0.8490462229615866
4039,2,1.4527122336536231,24,38,137,64,311,0.1880450675808982
3983,0,2.175228681322588,70,62,45,44,0,0.7869923895579605
2741,0,0.5996611477724659,58,37,97,48,0,-0.11278367784649504
3265,3,0.7393476609884657,17,67,96,18,82,0.2539925102721886
1673,3,-0.5110874711106221,12,61,25,45,66,-0.8165241964288955
3730,0,-0.8193611554493803,84,52,175,32,0,0.6036042954986186
3850,2,-0.22689766836082942,36,63,175,24,272,-0.12723791186102446
903,0,-1.2013315174503727,18,75,12,50,0,-0.9935885631068807
3225,3,-1.0043253660526352,24,61,157,59,317,1.1194397718921367
3882,0,0.34774374635188693,41,30,197,3,0,0.3533653691220783
4663,3,0.346298713456549,20,36,193,67,445,2.2179615569963715
587,0,-1.2013315174503727,12,53,124,14,0,-1.84909853884184
1658,2,-0.47255326056827734,35,31,6,16,39,-1.4868392988526966
4773,2,1.7600225627288228,16,47,55,69,64,0.2720603027903504
3357,3,0.32365986476292147,64,85,29,62,159,0.741822908262556
1881,2,-1.0332260239593938,48,61,54,59,13,-0.8517563918393108
2564,0,0.7913688452206311,13,99,160,21,0,0.3651094342588834
